0.0, 0.0
0.08704777634552399, 0.036407655600333794
0.1530077997639374, 0.07291637700215256
0.21639884276515806, 0.10820444959179841
0.27824624887858945, 0.14356776821952877
0.3415180925452364, 0.18119573425031898
0.4026625327934128, 0.2184491556708485
0.4632544925726614, 0.25636472910268554
0.5235440700697552, 0.29484035611036513
0.5834953164624427, 0.33375446178316054
0.6558263734815662, 0.38177873376104443
0.7198577571855429, 0.4226965221748338
0.7799349365708387, 0.46147590223045476
0.8437098139030309, 0.5024506043415404
0.9035646961399127, 0.5414820779038565
