0.0, 0.0
0.09589270513774488, 0.03853441872695352
0.16124313243747068, 0.07686754524710704
0.22383523580283282, 0.11325102643659268
0.2861422675654445, 0.1492967111250642
0.3485056465816486, 0.18548727910856389
0.4110591072518558, 0.2217583204822826
0.47362366447058646, 0.25778563366208196
0.5360545917375135, 0.29377467504785026
0.5986664632995872, 0.33032520633731255
0.6605491315723971, 0.3666467132099974
0.7225112984285536, 0.4028456629022402
0.787765287734428, 0.44129864306544225
0.8500032817787206, 0.4781172707332446
0.9150428683063374, 0.5163854084502952
0.9208341284207913, 0.42972240780242954
0.9290182002146391, 0.34129272472910804
0.9390415020182852, 0.2500178518943399
0.951394924727482, 0.15448798213841308
0.9644031242642223, 0.0564846662927988
0.9766254684578957, -0.03787159487796438
1.05555134653241, -0.054177184668858624
1.1419475884964807, -0.05743690852368028
1.214268468782124, -0.05488815955913794
1.3095322808220287, -0.05042623582569583
1.414573359216554, -0.04553259846887094
1.4855522485269463, -0.04272780792449125
1.5698142121483503, -0.03852970341494823
1.6573482236186836, -0.03478356310095955
1.7428498839041078, -0.031211919121359594
1.8301300769026343, -0.027574536598724733
1.9034432238574677, -0.025143630900452563
1.9760756606216952, -0.02244854549608138
2.0596324510994743, -0.01854121063138813
2.144369378035413, -0.014950963933029427
2.2210301662844096, -0.012350526982508443
2.29283471086958, -0.009587290237645063
2.3835922347288876, -0.005309374940915442
2.4597714015419165, -0.003044148780775713
2.531388625636864, -0.00044503751930664723
2.6037481403397615, 0.0021216989095437628
2.6875211679783284, 0.005760578320059669
2.7697664139455287, 0.009047836230144032
2.84034759041253, 0.011120667239216554
2.9409921454206005, 0.016930806865288573
3.013415466620312, 0.01964279626181874
2.939185100699566, 0.07665456106419716
2.888215873038191, 0.128026968449806
2.8353474249966037, 0.1807250949761781
2.784137041076729, 0.23096532907577563
2.7328290307784373, 0.2806670737743395
2.679399699584069, 0.33108266709649586
2.609541628483829, 0.3948557013194355
